notice-identifier,total-value-eur,total-value-eur-capped,total-value-eur-log,bidder-count,bidder-size-numeric,notice_is_can-standard,notice_is_cn-standard,notice_is_can-modif,notice_is_pin-only,notice_is_cn-social,notice_is_pin-rtl,notice_is_veat,notice_is_can-social,notice_is_can-desg,notice_is_cn-desg,total-value
030474f4-5f45-4946-9efa-3127c4994f35,4322492.07,4322492.07,15.27934289329943,0,,0,0,1,0,0,0,0,0,0,0,4322492.07
9ad7320e-788c-494f-b24f-0244f4f18aae,68287.0,68287.0,11.131489334661426,2,2.0,1,0,0,0,0,0,0,0,0,0,296900.0
0739cce6-3595-41ca-940a-58d807412975,7622995.12,7622995.12,15.846680041984317,0,,0,1,0,0,0,0,0,0,0,0,7622995.12
1e19534a-f871-47f1-9e57-5126c4fcde3a,393960.0,393960.0,12.884007198609181,1,2.5,1,0,0,0,0,0,0,0,0,0,393960.0
33f7589a-aac2-480e-a616-1bf0e07f8f3c,171969857.1,24421000.0,18.96282977581612,0,,0,0,1,0,0,0,0,0,0,0,171969857.1
39d610d1-8f61-43d4-8499-12d987505426,133312.0,133312.0,11.800455025792703,0,,1,0,0,0,0,0,0,0,0,0,133312.0
950f49f3-54d8-413c-8849-1e0770c28361,0.039,0.039,0.03825871211709034,0,,0,1,0,0,0,0,0,0,0,0,1.0
2a9fe88b-23f8-4f2c-aaf5-0a1c603b8abf,2610000.0,2610000.0,14.774861162440565,0,,0,1,0,0,0,0,0,0,0,0,30000000.0
93c6f627-9d98-46f7-8284-28fb55578265,892421.5,892421.5,13.701694954131684,1,4.0,1,0,0,0,0,0,0,0,0,0,892421.5
a2990572-95a6-4571-b612-59c1e40345a7,20099140.1574,20099140.1574,16.816187643628854,3,4.0,1,0,0,0,0,0,0,0,0,0,39410078.74
5a40508e-52dc-44c3-87ff-4d3f3a5429e6,16102337.66,16102337.66,16.594475077790808,0,,0,1,0,0,0,0,0,0,0,0,16102337.66
7d698ba1-b8aa-45d1-9b73-203e03526fac,900000.0,900000.0,13.710151153416941,0,,1,0,0,0,0,0,0,0,0,0,900000.0
9ceb3502-70a5-4213-a213-82b3a13c4a18,2437165.0,2437165.0,14.706346446824243,0,,0,1,0,0,0,0,0,0,0,0,2437165.0
bdd13612-656c-4cb8-8417-8edcc84dd8fc,285000.0,285000.0,12.560247968016562,0,,0,0,0,0,1,0,0,0,0,0,285000.0
3b4180a7-1dcd-46d5-99b7-8ef5dc287e33,4649950.0,4649950.0,15.35236723987361,0,,0,0,1,0,0,0,0,0,0,0,4649950.0
bf953967-d4c4-4b6a-9ecb-71ad58f3ef83,39838.5,39838.5,10.592614161418977,1,2.5,1,0,0,0,0,0,0,0,0,0,1021500.0
778007a1-5569-4a6b-a791-d8faf4132a8f,161867.0,161867.0,11.99453646725768,0,,1,0,0,0,0,0,0,0,0,0,161867.0
a4d8fd42-bd9e-4eea-9592-0c5c0e074d7b,2658000.0,2658000.0,14.79308489447798,0,,0,1,0,0,0,0,0,0,0,0,2658000.0
105fa5f4-4601-4808-9e20-8b5cbeac6e15,4629914.4,4629914.4,15.34804915375725,0,,0,1,0,0,0,0,0,0,0,0,4629914.4
ba05d454-5c7d-470e-80ce-e61c8234f21b,2340000.0,2340000.0,14.66566191468422,0,,0,1,0,0,0,0,0,0,0,0,60000000.0
bb5e8b10-9bfc-487c-a2b7-99c8d3cd5130,455395.83,455395.83,13.028924471674067,0,,0,1,0,0,0,0,0,0,0,0,892933.0
37edfd78-6d55-4f05-b1cf-da7dc2fb4612,7107459.66,7107459.66,15.776655587493732,5,4.0,1,0,0,0,0,0,0,0,0,0,7107459.66
1c1b50fb-9c68-4275-8928-683db6d0e547,263637.0,263637.0,12.48233222903562,0,,1,0,0,0,0,0,0,0,0,0,263637.0
c8c0a6f5-da37-4541-8772-6ba6d3bb48b8,50396472.51,24421000.0,17.735431760553897,1,3.0,1,0,0,0,0,0,0,0,0,0,50396472.51
13fb1904-aa53-4245-a728-46531969a58e,39394.020500000006,39394.020500000006,10.58139470405026,0,,0,1,0,0,0,0,0,0,0,0,171278.35
531cc34d-96e6-488b-bd46-d977849b2098,162336443.76,24421000.0,18.905181559094455,0,,0,0,0,0,0,0,1,0,0,0,162336443.76
655e25f2-82c6-4d39-bb2a-d3f8cde09acb,100281.0,100281.0,11.51574149622971,0,,1,0,0,0,0,0,0,0,0,0,100281.0
0a13f778-9dcc-4c77-aded-9ad1e55c946a,70544.0,70544.0,11.164006083047258,1,2.0,1,0,0,0,0,0,0,0,0,0,70544.0
978d020e-2fe6-4948-8010-a5bcb3b633d8,9510.8247,9510.8247,9.160291008848398,2,4.0,1,0,0,0,0,0,0,0,0,0,243867.3
9d3b5a35-129e-4530-b560-1cae1ae42c0b,10030000.0,10030000.0,16.121091259639012,0,,0,1,0,0,0,0,0,0,0,0,10030000.0
7fddd07d-747e-4aad-b230-03c99f47b0e2,614133.91,614133.91,13.327969906120725,0,,0,1,0,0,0,0,0,0,0,0,614133.91
d9836342-8293-4c7c-9b23-f16ee1c16d4b,400000.0,400000.0,12.899222326086994,0,,0,1,0,0,0,0,0,0,0,0,400000.0
6cf9bd18-17fb-4c54-8dac-78862ef39c79,53051.0,53051.0,10.879027843614244,0,,1,0,0,0,0,0,0,0,0,0,53051.0
2ca31f71-427d-4ce0-ac25-1f45a504a4d3,34800000.0,24421000.0,17.365127973480334,1,3.0,1,0,0,0,0,0,0,0,0,0,400000000.0
b9aac13f-d9f3-4372-8b71-381dc567891e,145761912.53598002,24421000.0,18.79748511938083,10,4.0,1,0,0,0,0,0,0,0,0,0,3737484936.82
303f9c93-1648-416a-81d8-a26e5b6c6b68,140617.0,140617.0,11.853802272924089,1,3.0,1,0,0,0,0,0,0,0,0,0,140617.0
9f6d73aa-8021-45c0-ba99-a1fe84e3ed38,252000.0,252000.0,12.437188334739655,0,,0,1,0,0,0,0,0,0,0,0,252000.0
afac74cf-f00e-4a4b-8153-149bbe16e945,561600.0,561600.0,13.238546912318935,1,2.0,1,0,0,0,0,0,0,0,0,0,561600.0
fe694a9f-adb3-4dec-957b-5cf070613875,111285.0,111285.0,11.619858743188372,1,4.0,1,0,0,0,0,0,0,0,0,0,111285.0
a4d0caa3-4928-4555-bbf3-304c7c53a29a,6930.0,6930.0,8.843759381917984,0,,0,0,1,0,0,0,0,0,0,0,6930.0
38e3e497-0a85-4ecc-b8a7-0858a0a32c27,288980.0,288980.0,12.574116220988705,0,,0,1,0,0,0,0,0,0,0,0,1444900.0
4c500b27-5abc-4f78-a930-d43d0b10b88d,3878907.0,3878907.0,15.17106422868789,1,2.5,1,0,0,0,0,0,0,0,0,0,3878907.0
4973c4e7-b6dc-4639-b16c-16da3bb8d5ca,2089947.17,2089947.17,14.55264982459043,0,,0,0,0,0,0,1,0,0,0,0,2089947.17
ff506c4e-1686-44cf-b94b-da66ab869a8b,210050.1,210050.1,12.255106113432186,0,,0,1,0,0,0,0,0,0,0,0,5385900.0
c370defd-0d56-4574-b343-93c19dba5ecb,370000.0,370000.0,12.821260987319457,0,,0,1,0,0,0,0,0,0,0,0,370000.0
66517d12-fb98-48b2-a5cf-a8dfb21ba176,673169.22,673169.22,13.419753503837853,0,,0,1,0,0,0,0,0,0,0,0,673169.22
b4abe656-1fe1-45ec-9d81-ffb92aaf7e64,22497625.860839996,22497625.860839996,16.928920388760442,0,,0,1,0,0,0,0,0,0,0,0,576862201.56
d8fa3796-7299-440f-8451-1eb20ecdd91e,83845.0,83845.0,11.33673706187972,1,3.0,1,0,0,0,0,0,0,0,0,0,83845.0
f86b6870-6c80-47d1-bf97-6616dc2fc816,216603.82,216603.82,12.285829866302356,1,2.0,1,0,0,0,0,0,0,0,0,0,216603.82
b26aa05e-b682-48df-8f33-137b8cade6ae,0.0,0.0,0.0,0,,0,1,0,0,0,0,0,0,0,0,0.0
0298769c-ce4b-4903-bf02-f4fcf0fcd220,46863.3464,46863.3464,10.755012460641426,0,,0,1,0,0,0,0,0,0,0,0,203753.68
bf07f1af-f5c8-469d-b60e-6ad72ca959a6,149133.0,149133.0,11.912600509632751,0,,1,0,0,0,0,0,0,0,0,0,149133.0
d9d01c53-a12b-4382-9696-c6d48e01e1ef,14550000.0,14550000.0,16.493101620310295,0,,0,1,0,0,0,0,0,0,0,0,14550000.0
c4564925-e345-40fd-8719-ff29ec31f006,1172600.0,1172600.0,13.974734916317619,0,,1,0,0,0,0,0,0,0,0,0,1172600.0
0d7822e7-839f-4a88-85c2-8fbd31a85f5a,60000.0,60000.0,11.002116507732017,0,,0,1,0,0,0,0,0,0,0,0,60000.0
a595f5da-d164-4a3d-9fbb-bbcef22be6ca,4623927.0,4623927.0,15.346755118278866,1,2.5,1,0,0,0,0,0,0,0,0,0,4623927.0
b254cdac-2ccd-49f8-bbc5-cfd0dbee119b,66000.0,66000.0,11.097425172408931,1,2.5,1,0,0,0,0,0,0,0,0,0,66000.0
9af087bc-523f-44c0-aedd-bc0f974faf70,495836.0,495836.0,13.114002522664453,0,,0,1,0,0,0,0,0,0,0,0,495836.0
970140b3-32e6-40f0-aa75-bdd201895b16,1113300.0,1113300.0,13.922840033946882,0,,1,0,0,0,0,0,0,0,0,0,1113300.0
3671c563-e208-4a5a-abad-8a40d4975889,367305.0,367305.0,12.813950567094974,0,,0,1,0,0,0,0,0,0,0,0,367305.0
4fe217f6-778b-4031-85a5-c2e93a0b92a3,347501.68,347501.68,12.75852765618746,0,,0,1,0,0,0,0,0,0,0,0,347501.68
c1da8121-2066-48d0-aa75-ae0674423098,160000.0,160000.0,11.982935344196433,1,2.0,1,0,0,0,0,0,0,0,0,0,160000.0
8833393d-4db2-4737-9301-557c09b0624c,1386033.82,1386033.82,14.141957581071539,12,4.0,1,0,0,0,0,0,0,0,0,0,6026234.0
20f9f041-370d-494a-aa02-19781f46b969,434999.99999999994,434999.99999999994,12.983103608918753,0,,0,1,0,0,0,0,0,0,0,0,5000000.0
88d17a5c-07fa-44d2-b8ff-98621cc7d276,1458000.0,1458000.0,14.192576877421562,0,,0,0,0,0,0,0,0,0,0,0,1458000.0
f058f9ae-3dce-4d90-a891-84fb6279bed9,1641500.0,1641500.0,14.311121625122503,0,,0,0,1,0,0,0,0,0,0,0,1641500.0
b2b3a4e5-6531-4f97-b4cf-8d0f074c4ddc,545000.0,545000.0,13.208542908506082,1,4.0,1,0,0,0,0,0,0,0,0,0,545000.0
81b04507-d932-4a10-b78f-674cce078d92,783000.0,783000.0,13.570889252111332,0,,0,1,0,0,0,0,0,0,0,0,9000000.0
f7b3466d-4f1e-4a55-ad79-e137f537cd26,1027200.0,1027200.0,13.84234818543761,2,4.0,1,0,0,0,0,0,0,0,0,0,1027200.0
b1148f8a-4036-4fe8-b028-736759063af8,211300.0,211300.0,12.261038936200617,1,1.0,1,0,0,0,0,0,0,0,0,0,211300.0
92f084cc-f92f-42e3-bbf7-99f8a0f75038,370500.0,370500.0,12.822611422769967,0,,0,1,0,0,0,0,0,0,0,0,9500000.0
a4f3e33b-9f6b-4508-94b7-e87c9edba243,30449999.999999996,24421000.0,17.2315965849609,0,,0,1,0,0,0,0,0,0,0,0,350000000.0
632c7c4c-ab6a-4689-bc89-2333fa9bf741,1030000.0,1030000.0,13.845070331079134,0,,0,1,0,0,0,0,0,0,0,0,1030000.0
2756f6d4-eba7-4601-afc4-66196346188f,573790.23,573790.23,13.260020898341494,0,,1,0,0,0,0,0,0,0,0,0,4413771.0
ef33e017-a11d-4f21-b146-197789aad470,1170087.16,1170087.16,13.972589654362588,1,3.0,1,0,0,0,0,0,0,0,0,0,1170087.16
b964105d-b7b9-46e7-8f39-7abc31c22455,469092.0,469092.0,13.058556322013782,2,4.0,1,0,0,0,0,0,0,0,0,0,12028000.0
6bacd892-adcd-4a89-9885-c0b7cd64f581,563635.3,563635.3,13.242164464313717,1,2.0,1,0,0,0,0,0,0,0,0,0,563635.3
420a2b9c-b9c0-4fc4-bfaf-b97f49652da6,327446.17,327446.17,12.699082008068007,1,4.0,1,0,0,0,0,0,0,0,0,0,327446.17
4097216e-07d9-4a76-a7ee-9361a64622cb,6726550.64,6726550.64,15.72157318397631,0,,0,1,0,0,0,0,0,0,0,0,6726550.64
bfd69f10-1ef5-4b44-9b5f-e784fd45ea97,259697.6,259697.6,12.46727700680073,1,2.5,1,0,0,0,0,0,0,0,0,0,1129120.0
a0038df1-c9c2-4ff3-bd23-7f26bb421940,233340.0,233340.0,12.360256181960505,1,3.0,1,0,0,0,0,0,0,0,0,0,233340.0
9865806d-2017-4750-872f-4d1a0170abfc,1868750.0,1868750.0,14.440780851238047,0,,0,1,0,0,0,0,0,0,0,0,1868750.0
c2dc8c18-1b3a-4507-9d73-a2cf747d3d69,0.0,0.0,0.0,1,2.0,1,0,0,0,0,0,0,0,0,0,0.0
13de1970-1d7a-4a03-bb7b-1a9c7bda5328,8529570.06,8529570.06,15.959049632154239,0,,0,0,0,0,0,1,0,0,0,0,8529570.06
cf692f4a-9c90-48fa-89a7-d20f5c0bae7e,104906.0,104906.0,11.560829522377283,0,,0,1,0,0,0,0,0,0,0,0,524530.0
1989cd91-24a7-47dd-b872-e1495f8b7e7f,444337.0,444337.0,13.00434081306324,1,2.5,1,0,0,0,0,0,0,0,0,0,444337.0
9095223e-8534-469e-886f-61d817285be4,1285600.0,1285600.0,14.066736871252058,1,2.0,1,0,0,0,0,0,0,0,0,0,1285600.0
9003a2d8-0ec7-47fe-938e-1e535160a4d0,357000.0,357000.0,12.785493861878301,1,2.5,1,0,0,0,0,0,0,0,0,0,700000.0
6a5525ec-2d47-42ae-9963-0f14ba402de0,169000.0,169000.0,12.037659911047468,0,,0,1,0,0,0,0,0,0,0,0,169000.0
5d911c69-1728-49f0-bd26-83c0e70f45c5,13078541.86,13078541.86,16.386483495646974,1,2.0,1,0,0,0,0,0,0,0,0,0,13078541.86
54568d5d-72d7-4bec-b340-8f10370a74d3,13078541.86,13078541.86,16.386483495646974,1,2.0,1,0,0,0,0,0,0,0,0,0,13078541.86
1fad36d3-1d66-4e5e-a196-73728dcbf547,6090000.0,6090000.0,15.622158803889679,0,,0,0,0,1,0,0,0,0,0,0,70000000.0
d9999559-99f1-4cec-b855-9acc22d1f48f,180509.4,180509.4,12.103543672823767,1,2.5,1,0,0,0,0,0,0,0,0,0,353940.0
e8179e46-82f5-40ff-a35d-81a16486a475,459000.0,459000.0,13.036807667689546,0,,0,1,0,0,0,0,0,0,0,0,900000.0
2b2657b8-4d1b-46f6-b2a7-9999bdb916e0,20689908.0,20689908.0,16.845156651452026,1,2.5,1,0,0,0,0,0,0,0,0,0,20689908.0
ab285221-d7b4-4103-890e-092898532100,368073.0,368073.0,12.816039283892318,1,3.0,1,0,0,0,0,0,0,0,0,0,368073.0
3e5807c2-262a-4470-ae36-9ffea84ce9f8,1380000.0,1380000.0,14.137594781770806,2,2.0,1,0,0,0,0,0,0,0,0,0,1380000.0
65df06c7-9482-46ac-9f31-2f11b5161955,19913744.0,19913744.0,16.806920754786415,5,4.0,1,0,0,0,0,0,0,0,0,0,19913744.0
bfbaab64-d6e3-4322-a89b-5e0f1b5824ae,284500.0,284500.0,12.558492047480835,1,4.0,1,0,0,0,0,0,0,0,0,0,284500.0
0a05452c-caaa-49f7-a9e3-9ae707057dcf,2086880.0,2086880.0,14.551181164788233,1,2.5,1,0,0,0,0,0,0,0,0,0,2086880.0
e4692ac9-9066-4a43-871b-22774e7ba03a,362025.0,362025.0,12.799471311433166,1,2.5,1,0,0,0,0,0,0,0,0,0,362025.0
43a7898e-7156-4bc0-a769-8d4e5996ef6e,174000.0,174000.0,12.066816325306588,0,,0,1,0,0,0,0,0,0,0,0,2000000.0
b0eded0b-12da-48fa-9a36-f657789a032c,1739589.71,1739589.71,14.369160419383244,1,3.0,1,0,0,0,0,0,0,0,0,0,1739589.71
cd6845bf-14aa-4833-a6b1-e366e44131b4,61184964.33,24421000.0,17.929412052759595,0,,0,1,0,0,0,0,0,0,0,0,61184964.33
a6664f22-2b11-4003-8e4c-7705ce97915d,173265.0,173265.0,12.06258326488031,1,2.0,1,0,0,0,0,0,0,0,0,0,173265.0
80d9f92e-769f-46e3-8f00-0ccb02ff8c60,143000.0,143000.0,11.870606902224587,1,2.0,1,0,0,0,0,0,0,0,0,0,143000.0
ffd36de7-eda9-4ec3-93c7-2857bc748ef5,910047.3457,910047.3457,13.721253004224693,12,4.0,1,0,0,0,0,0,0,0,0,0,3956727.59
f1d68aac-0675-4f38-a7f1-33ee73b6af86,1011246.75,1011246.75,13.826695522383266,0,,0,1,0,0,0,0,0,0,0,0,1011246.75
5b42e2b3-a23f-43d6-bea6-1e9c496fb747,431340.0,431340.0,12.974654239560033,2,4.0,1,0,0,0,0,0,0,0,0,0,11060000.0
d85f705f-8ec9-4c18-b67d-5d2c10f8513f,332372.77,332372.77,12.714015427899135,0,,1,0,0,0,0,0,0,0,0,0,1445099.0
09d0ba2d-35c1-4305-aff5-61b005c348ff,434973.94,434973.94,12.983043699215946,1,3.0,1,0,0,0,0,0,0,0,0,0,434973.94
265e5d84-4c4b-4be9-87ee-16dc9fe5cd0d,51811.5,51811.5,10.855386711877651,1,2.5,1,0,0,0,0,0,0,0,0,0,1328500.0
88e71278-51b7-419b-b744-892e4c6fe432,479538.08400000003,479538.08400000003,13.08058067989003,0,,0,1,0,0,0,0,0,0,0,0,2397690.42
9d45b329-9cc1-4dad-aef0-88490c78d898,1498890.92,1498890.92,14.22023667308437,1,4.0,1,0,0,0,0,0,0,0,0,0,1498890.92
a85fa126-d0e0-4a9f-b568-c2bffc1d451b,2385760.0,2385760.0,14.685028708978292,0,,0,1,0,0,0,0,0,0,0,0,2385760.0
b7684794-8230-42b7-9007-42c54fd648ec,0.01,0.01,0.009950330853168083,1,4.0,1,0,0,0,0,0,0,0,0,0,0.01
638513d0-b282-4564-870e-3e4deaf796f1,94168.0,94168.0,11.452846319354597,1,2.5,1,0,0,0,0,0,0,0,0,0,94168.0
2308692e-1e36-42f5-8c9a-0696bc268643,63250.129799999995,63250.129799999995,11.054868268880828,1,2.5,1,0,0,0,0,0,0,0,0,0,1621798.2
e2789e62-bedc-4f93-aa34-ae6c2099f5e9,1.0,1.0,0.6931471805599453,1,4.0,1,0,0,0,0,0,0,0,0,0,1.0
5a048e3a-666c-4dd0-85b2-11a3b530b7c9,933080.0,933080.0,13.746247292781385,0,,1,0,0,0,0,0,0,0,0,0,933080.0
9faaab26-1339-4139-a3fd-28f3b0a51b4e,1344720.0,1344720.0,14.111697114556234,0,,0,1,0,0,0,0,0,0,0,0,34480000.0
1e72e9f4-20a0-4b5e-8dba-30b412407aaf,253333.33,253333.33,12.442465357797191,0,,0,1,0,0,0,0,0,0,0,0,253333.33
f7f69f2d-95a6-4581-8d8a-8347a547b9fa,1920900.0,1920900.0,14.468304904764175,0,,0,1,0,0,0,0,0,0,0,0,1920900.0
792879bf-c295-4c55-b077-467594062e94,6596655.0,6596655.0,15.70207341193106,1,2.5,1,0,0,0,0,0,0,0,0,0,6596655.0
e9ce079d-e775-41b3-83c9-dd04a9e672d6,602000.0,602000.0,13.308014385419147,0,,0,1,0,0,0,0,0,0,0,0,7000000.0
4967d705-ca3d-4436-84d1-e8cb4f082ba9,780000.0,780000.0,13.567050480716235,0,,0,1,0,0,0,0,0,0,0,0,780000.0
20e2f0fe-1802-46bf-8d5f-9eb5eeec1ed1,25748494.71,24421000.0,17.063886764338434,1,4.0,1,0,0,0,0,0,0,0,0,0,25748494.71
bc55c4ee-6ddb-46c8-bbf9-862612f4bab8,858333.6,858333.6,13.66274927913893,5,1.0,1,0,0,0,0,0,0,0,0,0,858333.6
ff698344-5c9f-4fed-a630-acec9bc73701,365400.0,365400.0,12.808750659649172,0,,1,0,0,0,0,0,0,0,0,0,4200000.0
a4aa9010-0c5c-489d-8792-9d7d52d787aa,2956840.7,2956840.7,14.89963226341447,1,2.5,1,0,0,0,0,0,0,0,0,0,2956840.7
6fe55c97-94fc-43b2-a7a6-f6be66eccaae,2666000.77,2666000.77,14.79609044363655,1,2.0,1,0,0,0,0,0,0,0,0,0,2666000.77
658e2378-5153-42f5-b40b-c8973d12cef3,2929692.98,2929692.98,14.890408531852621,0,,0,0,0,0,0,1,0,0,0,0,2929692.98
44857773-fe7c-4a9b-87ab-37f7214d99b1,85800.0,85800.0,11.359785940419789,0,,0,1,0,0,0,0,0,0,0,0,2200000.0
fd718f47-2095-4641-ab01-ab06d9dc4840,4222144.84,4222144.84,15.255854049664489,1,3.0,1,0,0,0,0,0,0,0,0,0,4222144.84
eade06bb-6719-4285-be80-78511e88fda3,85500.0,85500.0,11.356283350762888,0,,1,0,0,0,0,0,0,0,0,0,85500.0
2b843dca-456b-4ea7-868e-21512afe6162,15217.215,15217.215,9.630248344642977,1,2.5,1,0,0,0,0,0,0,0,0,0,390185.0
308ae3dc-23e3-4ada-9582-7bbc4e34350d,9777669.0,9777669.0,16.09561177231824,1,3.0,1,0,0,0,0,0,0,0,0,0,112387000.0
c1c42378-09a8-46f3-b88e-85e1cd3c7e1c,617643.0,617643.0,13.33366751867832,2,2.5,1,0,0,0,0,0,0,0,0,0,617643.0
a7a08528-0d63-4512-a5e4-d51329b6da3a,8349.0,8349.0,9.030016817844901,0,,0,1,0,0,0,0,0,0,0,0,41745.0
c0ddf555-4392-4534-8011-e3c3e59ba4f5,490000.0,490000.0,13.102162710901053,0,,0,1,0,0,0,0,0,0,0,0,490000.0
0f8f4fd6-3a4b-4c4a-8baf-912e83d44a5e,260999.99999999997,260999.99999999997,12.472279517715116,0,,0,1,0,0,0,0,0,0,0,0,3000000.0
05b97a4a-cf1c-45d5-8737-911afaf2d2d1,10148000.0,10148000.0,16.13278729824289,0,,0,1,0,0,0,0,0,0,0,0,118000000.0
019666ce-809c-4d52-aa2a-f333920ceefd,16806.0,16806.0,9.729550745276567,0,,0,1,0,0,0,0,0,0,0,0,16806.0
04883c9c-51d9-4fe0-b29d-01889ef807d3,7500000.0,7500000.0,15.830413711839864,0,,0,0,0,0,1,0,0,0,0,0,7500000.0
a5db457a-88f4-40ca-beeb-79829aa1834c,907500.0,907500.0,13.71844994704891,0,,1,0,0,0,0,0,0,0,0,0,907500.0
a9b25e11-80e0-462d-b754-fc145dc14f4d,250000.0,250000.0,12.429220196836383,0,,0,1,0,0,0,0,0,0,0,0,250000.0
4c315e16-4668-4dc3-bc87-4b982d9d1c4d,94150.0,94150.0,11.452655155377803,0,,1,0,0,0,0,0,0,0,0,0,94150.0
66bcd7ef-d600-4196-8cfd-2c9688de8067,405000.0,405000.0,12.91164481522143,1,2.5,0,0,0,0,0,0,0,1,0,0,405000.0
398fe1b2-a133-40f5-a599-43df525fc516,494332.34019,494332.34019,13.110965346322493,1,4.0,1,0,0,0,0,0,0,0,0,0,12675188.21
73c4101a-f742-4bd5-be12-3fe72bd745c6,7625750.0,7625750.0,15.847041367411029,1,4.0,1,0,0,0,0,0,0,0,0,0,7625750.0
81fcaf2e-6fb6-4cd5-ba1d-9bf4cbc6d53a,2500000.0,2500000.0,14.731801689838349,0,,0,1,0,0,0,0,0,0,0,0,2500000.0
fdd1718e-3b73-4aee-9f58-89096c686c1b,135000000.0,24421000.0,18.72078534381011,1,1.0,1,0,0,0,0,0,0,0,0,0,135000000.0
d7339552-ff64-46c1-a080-276a9ff737be,2590441.62,2590441.62,14.7673393148276,0,,0,0,0,0,0,1,0,0,0,0,2590441.62
a7776ac1-fc5d-4258-ad37-034e8fb3bc4f,360991.7298,360991.7298,12.796613098054053,0,,0,1,0,0,0,0,0,0,0,0,9256198.2
3c6e2c5d-4597-4b9d-a1ff-fa4dc1896814,197049.75,197049.75,12.19121658875648,1,2.0,1,0,0,0,0,0,0,0,0,0,197049.75
4c870578-6990-41c7-9424-3aa69d1325a7,0.01,0.01,0.009950330853168083,1,3.0,1,0,0,0,0,0,0,0,0,0,0.01
cd540912-3ecf-41ca-a004-131283ead93f,18703.776,18703.776,9.836534171302896,1,2.5,1,0,0,0,0,0,0,0,0,0,479584.0
91a7ac01-0f21-41e4-a564-6716e4486168,540194.928,540194.928,13.199687182363334,1,2.5,1,0,0,0,0,0,0,0,0,0,13851152.0
691582ae-02d8-4134-beec-005a9d2c1f29,227359.0,227359.0,12.334289943330928,3,4.0,1,0,0,0,0,0,0,0,0,0,227359.0
449e161f-f8b2-4d62-9d74-28793010dbfc,72000.0,72000.0,11.184435286790631,0,,0,0,1,0,0,0,0,0,0,0,72000.0
da6cdb04-51e3-46d5-8583-28fafb9d94b8,78900.0,78900.0,11.275949181024878,3,2.5,1,0,0,0,0,0,0,0,0,0,78900.0
